latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
25.97284,56.06877,324.1,0.44,0.38,2026-08-27,2214,N20,nominal,2.0NRT,304.13,1.71,N
25.96586,56.06725,316.66,0.44,0.38,2026-08-27,2214,N20,nominal,2.0NRT,304.36,1.43,N
25.57151,55.98843,314.99,0.44,0.39,2026-08-27,2214,N20,nominal,2.0NRT,303.03,1.37,N
25.55753,55.98533,316.42,0.44,0.39,2026-08-27,2214,N20,nominal,2.0NRT,302.9,1.67,N
25.15589,55.24069,314.96,0.42,0.38,2026-08-27,2216,N20,nominal,2.0NRT,304.22,1.5,N
25.06393,55.12069,316.97,0.42,0.38,2026-08-27,2216,N20,nominal,2.0NRT,304.29,0.96,N
24.50568,56.60851,332.83,0.48,0.4,2026-08-27,2216,N20,nominal,2.0NRT,303.66,6.24,N
24.47141,56.6326,313.1,0.49,0.4,2026-08-27,2216,N20,nominal,2.0NRT,301.34,1.61,N
24.46603,56.64127,316.14,0.49,0.4,2026-08-27,2216,N20,nominal,2.0NRT,301.7,1.11,N
24.45608,56.55059,315.61,0.48,0.4,2026-08-27,2216,N20,nominal,2.0NRT,302.13,1.97,N
24.60651,54.15152,328.35,0.4,0.37,2026-08-27,2216,N20,nominal,2.0NRT,305.18,0.99,N
24.50975,54.01712,330.52,0.4,0.37,2026-08-27,2216,N20,nominal,2.0NRT,305.29,1.17,N
24.33047,54.47039,314.9,0.41,0.37,2026-08-27,2216,N20,nominal,2.0NRT,304.54,1.67,N
24.3211,54.45725,319.17,0.41,0.37,2026-08-27,2216,N20,nominal,2.0NRT,305.86,1.96,N
24.0031,55.44182,315.59,0.44,0.38,2026-08-27,2216,N20,nominal,2.0NRT,303.93,2.22,N
23.36552,56.28372,312.42,0.49,0.4,2026-08-27,2216,N20,nominal,2.0NRT,299.82,5.92,N
23.66341,54.35064,311.84,0.41,0.37,2026-08-27,2216,N20,nominal,2.0NRT,298.81,0.99,N
23.19168,55.45733,326.28,0.45,0.39,2026-08-27,2216,N20,nominal,2.0NRT,304.09,3.55,N
23.313,54.17776,319.11,0.41,0.37,2026-08-27,2216,N20,nominal,2.0NRT,301.08,1.42,N
23.30963,54.17709,331.86,0.41,0.37,2026-08-27,2216,N20,nominal,2.0NRT,301.44,3.72,N
23.27804,54.26012,312.58,0.41,0.37,2026-08-27,2216,N20,nominal,2.0NRT,299.36,0.6,N
22.87723,55.92402,311.48,0.47,0.4,2026-08-27,2216,N20,nominal,2.0NRT,301.14,1.05,N
22.87593,55.61422,322.19,0.46,0.39,2026-08-27,2216,N20,nominal,2.0NRT,300.71,2.56,N
22.87238,55.61348,331.17,0.46,0.39,2026-08-27,2216,N20,nominal,2.0NRT,300.42,2.56,N
22.40501,56.9909,324.37,0.54,0.42,2026-08-27,2216,N20,nominal,2.0NRT,298.68,7.87,N
22.44328,56.70177,315.38,0.52,0.42,2026-08-27,2216,N20,nominal,2.0NRT,298.05,1.14,N
22.32688,56.48913,335.24,0.51,0.41,2026-08-27,2216,N20,nominal,2.0NRT,299.07,5.65,N
22.32592,56.47352,315.99,0.51,0.41,2026-08-27,2216,N20,nominal,2.0NRT,299.15,1.58,N
22.32592,56.49151,330.68,0.51,0.41,2026-08-27,2216,N20,nominal,2.0NRT,299,3.52,N
22.32578,56.47094,316.86,0.51,0.41,2026-08-27,2216,N20,nominal,2.0NRT,298.63,1.96,N
22.29251,56.52512,312.57,0.52,0.41,2026-08-27,2216,N20,nominal,2.0NRT,298.29,0.88,N
22.67661,54.13021,331.72,0.41,0.37,2026-08-27,2216,N20,nominal,2.0NRT,301.51,13.82,N
22.67324,54.12951,348.54,0.41,0.37,2026-08-27,2216,N20,nominal,2.0NRT,311.65,13.82,N
22.67391,54.12556,314.99,0.41,0.37,2026-08-27,2216,N20,nominal,2.0NRT,301.23,1.74,N
22.67257,54.13341,315.95,0.41,0.37,2026-08-27,2216,N20,nominal,2.0NRT,300.64,13.82,N
22.61467,54.05811,336.13,0.41,0.37,2026-08-27,2216,N20,nominal,2.0NRT,305.19,6.48,N
22.614,54.06206,339.7,0.41,0.37,2026-08-27,2216,N20,nominal,2.0NRT,306.66,9.21,N
22.61334,54.06596,313.39,0.41,0.37,2026-08-27,2216,N20,nominal,2.0NRT,301.99,9.21,N
22.61129,54.05747,347.28,0.41,0.37,2026-08-27,2216,N20,nominal,2.0NRT,310.56,6.48,N
22.61063,54.06142,345.45,0.41,0.37,2026-08-27,2216,N20,nominal,2.0NRT,320.17,9.21,N
22.61196,54.05355,313.86,0.41,0.37,2026-08-27,2216,N20,nominal,2.0NRT,300.01,6.48,N
22.60996,54.06533,313.87,0.41,0.37,2026-08-27,2216,N20,nominal,2.0NRT,303.07,9.21,N
22.60792,54.05681,322.45,0.41,0.37,2026-08-27,2216,N20,nominal,2.0NRT,302.98,3.36,N
22.60726,54.06075,318.87,0.41,0.37,2026-08-27,2216,N20,nominal,2.0NRT,303.39,3.88,N
22.60592,54.06862,317.27,0.41,0.37,2026-08-27,2216,N20,nominal,2.0NRT,305.41,3.81,N
21.93581,57.07302,330.13,0.56,0.43,2026-08-27,2216,N20,nominal,2.0NRT,296.21,10.37,N
21.83459,56.68008,312.48,0.53,0.42,2026-08-27,2216,N20,nominal,2.0NRT,296.57,5.37,N
21.31449,57.74223,313.87,0.42,0.45,2026-08-27,2216,N20,nominal,2.0NRT,292.01,3.84,N
21.30351,57.7978,306.81,0.42,0.45,2026-08-27,2216,N20,nominal,2.0NRT,290.6,1.99,N
21.46101,56.9696,305.51,0.56,0.43,2026-08-27,2216,N20,nominal,2.0NRT,292.08,1.21,N
21.46158,56.96805,305.77,0.56,0.43,2026-08-27,2216,N20,nominal,2.0NRT,290.13,1.88,N
21.31587,57.74357,309.45,0.42,0.45,2026-08-27,2216,N20,nominal,2.0NRT,291.66,3.13,N
21.30527,57.79926,302.86,0.42,0.45,2026-08-27,2216,N20,nominal,2.0NRT,289.28,1.4,N
21.31102,57.74663,308.59,0.42,0.45,2026-08-27,2216,N20,nominal,2.0NRT,286.11,1.26,N
21.39668,56.71376,307.82,0.55,0.42,2026-08-27,2216,N20,nominal,2.0NRT,292.8,2.94,N
21.39552,56.71209,308.43,0.55,0.42,2026-08-27,2216,N20,nominal,2.0NRT,294.02,3.97,N
21.33397,56.69899,341.28,0.55,0.42,2026-08-27,2216,N20,nominal,2.0NRT,303.09,20.87,N
21.40902,55.74503,316.77,0.49,0.4,2026-08-27,2216,N20,nominal,2.0NRT,301.3,2.13,N
21.00153,56.53152,332.15,0.54,0.42,2026-08-27,2216,N20,nominal,2.0NRT,299.83,7.85,N
21.00394,56.52964,329.73,0.54,0.42,2026-08-27,2216,N20,nominal,2.0NRT,298.55,4.44,N
21.00301,56.53477,314.11,0.54,0.42,2026-08-27,2216,N20,nominal,2.0NRT,298.1,4.44,N
20.37546,55.93201,315.12,0.51,0.41,2026-08-27,2216,N20,nominal,2.0NRT,298.11,1.43,N
20.37456,55.93685,313.33,0.51,0.41,2026-08-27,2216,N20,nominal,2.0NRT,297.66,1.43,N
20.39033,55.66335,316.04,0.5,0.41,2026-08-27,2216,N20,nominal,2.0NRT,298.34,1.16,N
20.38883,55.66074,329.4,0.5,0.41,2026-08-27,2216,N20,nominal,2.0NRT,299.19,4.22,N
20.38765,55.64596,323.84,0.5,0.41,2026-08-27,2216,N20,nominal,2.0NRT,298.69,1.64,N
20.21302,55.71021,324.82,0.5,0.41,2026-08-27,2216,N20,nominal,2.0NRT,298.13,1.38,N
18.32218,55.10432,336.05,0.5,0.41,2026-08-27,2216,N20,nominal,2.0NRT,298.57,6.68,N
18.02217,54.57252,331.03,0.47,0.4,2026-08-27,2216,N20,nominal,2.0NRT,298.88,8.41,N
18.01495,54.57112,330.71,0.47,0.4,2026-08-27,2216,N20,nominal,2.0NRT,298.68,7.38,N
18.01417,54.57552,326.29,0.47,0.4,2026-08-27,2216,N20,nominal,2.0NRT,299.73,7.38,N
17.97432,54.52693,341.33,0.47,0.4,2026-08-27,2216,N20,nominal,2.0NRT,296.69,4.68,N
17.97372,54.52486,329.95,0.47,0.4,2026-08-27,2216,N20,nominal,2.0NRT,296.78,4.01,N
16.25306,100.2501,328.34,0.33,0.56,2026-08-28,0603,N20,nominal,2.0NRT,283.51,1.57,D
16.30231,100.28738,331.4,0.33,0.55,2026-08-28,0603,N20,nominal,2.0NRT,280.89,2.85,D
16.30171,100.28435,327.99,0.33,0.55,2026-08-28,0603,N20,nominal,2.0NRT,281.07,3.21,D
16.30012,100.24972,330.43,0.33,0.56,2026-08-28,0603,N20,nominal,2.0NRT,283.74,2.39,D
16.2447,99.80615,325.97,0.36,0.57,2026-08-28,0603,N20,nominal,2.0NRT,287.11,5.06,D
16.24405,99.80287,342,0.36,0.57,2026-08-28,0603,N20,nominal,2.0NRT,288.14,6.49,D
16.24517,99.80502,334.54,0.36,0.57,2026-08-28,0603,N20,nominal,2.0NRT,287.26,4.94,D
16.2445,99.80174,328.77,0.36,0.57,2026-08-28,0603,N20,nominal,2.0NRT,287.08,5.41,D
16.36525,99.89452,335.97,0.35,0.57,2026-08-28,0603,N20,nominal,2.0NRT,286.48,3.23,D
16.36701,99.89378,335.93,0.35,0.57,2026-08-28,0603,N20,nominal,2.0NRT,285.87,2.83,D
17.1324,99.92358,343.47,0.34,0.56,2026-08-28,0603,N20,nominal,2.0NRT,288.08,3.83,D
24.15632,100.57552,326.52,0.45,0.47,2026-08-28,0605,N20,nominal,2.0NRT,293.68,5.35,D
26.57517,101.66483,332.06,0.53,0.42,2026-08-28,0608,N20,nominal,2.0NRT,292.09,6.06,D
29.96383,101.34439,335.53,0.49,0.4,2026-08-28,0608,N20,nominal,2.0NRT,299.04,5.6,D
39.81069,98.29758,343.06,0.47,0.4,2026-08-28,0610,N20,nominal,2.0NRT,310.67,4.94,D
5.57339,95.71246,346.81,0.4,0.6,2026-08-28,0741,N20,nominal,2.0NRT,293.09,4.14,D
5.57291,95.70892,331.55,0.4,0.6,2026-08-28,0741,N20,nominal,2.0NRT,293.34,4.14,D
6.26881,81.05707,338.48,0.39,0.44,2026-08-28,0741,N20,nominal,2.0NRT,293.54,4.56,D
6.72007,81.53424,334.44,0.54,0.42,2026-08-28,0741,N20,nominal,2.0NRT,298.7,3.29,D
6.73925,81.50663,329.68,0.54,0.42,2026-08-28,0741,N20,nominal,2.0NRT,299.58,1.81,D
6.83283,81.43922,332.62,0.54,0.42,2026-08-28,0741,N20,nominal,2.0NRT,296.15,3.79,D
6.86529,81.49329,336.07,0.54,0.42,2026-08-28,0741,N20,nominal,2.0NRT,300.34,5,D
6.87605,81.46192,331.09,0.54,0.42,2026-08-28,0741,N20,nominal,2.0NRT,295.43,3.51,D
7.04752,81.47235,333.89,0.53,0.42,2026-08-28,0741,N20,nominal,2.0NRT,283.67,5.41,D
7.11799,81.8344,337.63,0.51,0.41,2026-08-28,0741,N20,nominal,2.0NRT,297.06,6.87,D
7.12175,81.83376,338.9,0.51,0.41,2026-08-28,0741,N20,nominal,2.0NRT,297.2,6.01,D
7.20403,81.81302,338.67,0.51,0.41,2026-08-28,0744,N20,nominal,2.0NRT,300.74,9.28,D
7.29577,81.8278,337.03,0.51,0.41,2026-08-28,0744,N20,low,2.0NRT,298.15,3.31,D
7.35641,81.8226,334.2,0.51,0.41,2026-08-28,0744,N20,low,2.0NRT,298.21,5.45,D
7.59177,81.69086,335.23,0.51,0.41,2026-08-28,0744,N20,nominal,2.0NRT,290.04,2.51,D
7.93357,80.61695,339.43,0.39,0.44,2026-08-28,0744,N20,nominal,2.0NRT,278.1,3.95,D
8.40984,80.82601,331.05,0.56,0.43,2026-08-28,0744,N20,nominal,2.0NRT,293.03,3.22,D
8.41011,80.82766,330.65,0.56,0.43,2026-08-28,0744,N20,nominal,2.0NRT,293.04,5.41,D
8.42591,80.33542,331.13,0.4,0.44,2026-08-28,0744,N20,nominal,2.0NRT,292.24,3.26,D
8.52512,80.81857,335.07,0.56,0.43,2026-08-28,0744,N20,nominal,2.0NRT,295.22,3.59,D
8.52595,80.82137,338.38,0.56,0.43,2026-08-28,0744,N20,nominal,2.0NRT,297.52,5.61,D
8.55052,80.77623,330.48,0.56,0.43,2026-08-28,0744,N20,nominal,2.0NRT,295.1,2.27,D
8.6437,80.92892,348.1,0.55,0.42,2026-08-28,0744,N20,nominal,2.0NRT,296.02,21.2,D
8.64431,80.92615,339.34,0.55,0.42,2026-08-28,0744,N20,nominal,2.0NRT,293.65,28.26,D
8.68003,80.75702,332.99,0.56,0.43,2026-08-28,0744,N20,nominal,2.0NRT,295.38,10.73,D
8.72698,80.74916,330.03,0.56,0.43,2026-08-28,0744,N20,nominal,2.0NRT,293.16,6.65,D
8.67631,80.2558,344.31,0.4,0.44,2026-08-28,0744,N20,nominal,2.0NRT,297.98,5.4,D
8.90886,80.58608,332.23,0.57,0.43,2026-08-28,0744,N20,nominal,2.0NRT,296.88,7.44,D
8.90787,80.43686,330.25,0.39,0.44,2026-08-28,0744,N20,nominal,2.0NRT,299.36,2.31,D
8.90563,80.35099,350.09,0.39,0.44,2026-08-28,0744,N20,nominal,2.0NRT,298.76,5.92,D
9.00048,80.67468,336.14,0.56,0.43,2026-08-28,0744,N20,nominal,2.0NRT,299.13,5.74,D
8.56677,78.0841,336.43,0.56,0.51,2026-08-28,0744,N20,nominal,2.0NRT,298.27,5.17,D
9.05492,80.49566,337.59,0.57,0.43,2026-08-28,0744,N20,nominal,2.0NRT,297.61,6.56,D
9.15226,80.71832,336.19,0.55,0.43,2026-08-28,0744,N20,nominal,2.0NRT,304.27,33.78,D
9.15616,80.71767,336.09,0.55,0.43,2026-08-28,0744,N20,nominal,2.0NRT,296.79,33.78,D
9.15345,80.72108,336.5,0.55,0.43,2026-08-28,0744,N20,nominal,2.0NRT,299.4,71.88,D
8.72984,78.1073,341.09,0.55,0.51,2026-08-28,0744,N20,nominal,2.0NRT,303.37,5.48,D
8.71155,77.97672,334.12,0.56,0.52,2026-08-28,0744,N20,nominal,2.0NRT,303.01,3.26,D
8.71066,77.97169,336.06,0.56,0.52,2026-08-28,0744,N20,nominal,2.0NRT,303.05,3.26,D
8.71625,77.97591,332.03,0.56,0.52,2026-08-28,0744,N20,nominal,2.0NRT,301.28,4.69,D
9.1417,80.26675,332.33,0.39,0.44,2026-08-28,0744,N20,nominal,2.0NRT,296.13,2.82,D
9.23738,80.79314,332.94,0.55,0.42,2026-08-28,0744,N20,nominal,2.0NRT,296.12,4.51,D
8.78832,78.11234,330.5,0.55,0.51,2026-08-28,0744,N20,low,2.0NRT,300.76,2.63,D
8.84528,78.0387,334.87,0.56,0.51,2026-08-28,0744,N20,nominal,2.0NRT,303.61,3.18,D
8.98831,77.81923,339.23,0.57,0.52,2026-08-28,0744,N20,nominal,2.0NRT,301.93,1.85,D
9.42936,80.42011,334.71,0.57,0.43,2026-08-28,0744,N20,nominal,2.0NRT,301.08,5.18,D
8.98947,77.82053,338.15,0.57,0.52,2026-08-28,0744,N20,nominal,2.0NRT,302.18,3.48,D
9.57007,80.37499,339.05,0.57,0.43,2026-08-28,0744,N20,nominal,2.0NRT,299.51,5.04,D
9.28083,78.39944,338.08,0.52,0.5,2026-08-28,0744,N20,nominal,2.0NRT,298.15,2.22,D
9.28004,78.3948,344.7,0.52,0.5,2026-08-28,0744,N20,nominal,2.0NRT,298.62,7.43,D
9.28536,78.39864,332.63,0.52,0.5,2026-08-28,0744,N20,nominal,2.0NRT,298.54,2.22,D
9.18515,77.78957,336.57,0.57,0.52,2026-08-28,0744,N20,nominal,2.0NRT,299.73,8.65,D
9.18577,77.78692,337.19,0.57,0.52,2026-08-28,0744,N20,nominal,2.0NRT,298.88,9.06,D
9.30402,78.39236,330.72,0.52,0.5,2026-08-28,0744,N20,nominal,2.0NRT,299.51,3.83,D
9.60042,79.98769,335.71,0.4,0.44,2026-08-28,0744,N20,nominal,2.0NRT,298.2,2.72,D
9.37273,78.62408,336.3,0.5,0.49,2026-08-28,0744,N20,nominal,2.0NRT,301.6,3.75,D
9.76033,80.26269,330.11,0.38,0.44,2026-08-28,0744,N20,nominal,2.0NRT,299.81,1.63,D
9.7363,78.57832,337.02,0.49,0.49,2026-08-28,0744,N20,nominal,2.0NRT,300.99,2.12,D
9.73857,78.34991,341.77,0.51,0.49,2026-08-28,0744,N20,nominal,2.0NRT,303.77,5.67,D
9.73959,78.34672,340.85,0.51,0.49,2026-08-28,0744,N20,nominal,2.0NRT,303.08,5.32,D
9.88019,78.4741,337.89,0.5,0.49,2026-08-28,0744,N20,nominal,2.0NRT,302.38,1.87,D
9.96297,78.39445,330.37,0.5,0.49,2026-08-28,0744,N20,low,2.0NRT,300.83,1.75,D
9.96105,78.39642,330.65,0.5,0.49,2026-08-28,0744,N20,nominal,2.0NRT,299.87,0.94,D
9.94673,78.18559,332.32,0.52,0.5,2026-08-28,0744,N20,nominal,2.0NRT,300.34,2.94,D
9.93117,78.07159,339.46,0.53,0.5,2026-08-28,0744,N20,nominal,2.0NRT,300.45,5.4,D
10.06681,78.36839,330.13,0.5,0.49,2026-08-28,0744,N20,low,2.0NRT,301.82,1.8,D
10.59022,78.85231,333.44,0.46,0.47,2026-08-28,0744,N20,nominal,2.0NRT,292.16,2.93,D
10.81325,78.80896,331.45,0.46,0.47,2026-08-28,0744,N20,nominal,2.0NRT,293.85,2.33,D
11.24627,77.77045,337.19,0.53,0.5,2026-08-28,0744,N20,nominal,2.0NRT,297.88,3.3,D
11.24631,77.76821,335.77,0.53,0.5,2026-08-28,0744,N20,nominal,2.0NRT,297.73,3.18,D
11.62135,79.67422,342.53,0.39,0.44,2026-08-28,0744,N20,nominal,2.0NRT,297.44,3.31,D
11.97214,79.74477,343.23,0.38,0.43,2026-08-28,0744,N20,nominal,2.0NRT,294.73,2.69,D
11.9761,79.74409,340.97,0.38,0.43,2026-08-28,0744,N20,nominal,2.0NRT,294.31,3.39,D
12.63144,79.54516,330.25,0.39,0.44,2026-08-28,0744,N20,nominal,2.0NRT,298.38,1.88,D
14.49,79.71088,344.64,0.53,0.42,2026-08-28,0744,N20,nominal,2.0NRT,305.11,6.55,D
14.66463,79.55208,332.52,0.54,0.42,2026-08-28,0746,N20,low,2.0NRT,303.65,3.81,D
14.59493,77.66154,334.05,0.47,0.48,2026-08-28,0746,N20,nominal,2.0NRT,301.79,3.27,D
15.08822,79.77559,344.05,0.52,0.41,2026-08-28,0746,N20,nominal,2.0NRT,304.02,14.93,D
15.089,79.77787,336.56,0.52,0.41,2026-08-28,0746,N20,nominal,2.0NRT,303.76,21.57,D
14.66086,75.65631,367,0.32,0.54,2026-08-28,0746,N20,high,2.0NRT,295.26,12.84,D
14.66031,75.6534,336.45,0.32,0.54,2026-08-28,0746,N20,nominal,2.0NRT,293.69,12.84,D
14.65638,75.65396,339.8,0.64,0.54,2026-08-28,0746,N20,nominal,2.0NRT,295.19,12.07,D
14.66129,75.6529,330.09,0.64,0.54,2026-08-28,0746,N20,nominal,2.0NRT,293.6,8.89,D
15.32899,78.96827,332.13,0.57,0.43,2026-08-28,0746,N20,nominal,2.0NRT,300.66,4.34,D
15.63525,79.5853,340.53,0.52,0.41,2026-08-28,0746,N20,nominal,2.0NRT,304.83,7.27,D
15.73366,79.84308,335.64,0.5,0.41,2026-08-28,0746,N20,nominal,2.0NRT,300.32,4.96,D
15.99496,78.3997,331.18,0.4,0.44,2026-08-28,0746,N20,nominal,2.0NRT,296.42,1.68,D
16.13124,77.82779,354.31,0.43,0.46,2026-08-28,0746,N20,nominal,2.0NRT,298.26,10.46,D
16.13541,77.827,340.62,0.43,0.46,2026-08-28,0746,N20,nominal,2.0NRT,296.55,6.35,D
20.9654,86.01233,334.34,0.47,0.4,2026-08-28,0746,N20,nominal,2.0NRT,283.91,3.23,D
20.96903,86.01181,331.01,0.47,0.4,2026-08-28,0746,N20,nominal,2.0NRT,284.62,3.23,D
21.74418,83.84429,334.37,0.4,0.37,2026-08-28,0746,N20,nominal,2.0NRT,290.9,5.74,D
21.74363,83.84044,332.72,0.4,0.37,2026-08-28,0746,N20,nominal,2.0NRT,291.66,5.74,D
21.74754,83.84375,344.84,0.4,0.37,2026-08-28,0746,N20,nominal,2.0NRT,293.22,5.74,D
21.75426,83.84266,336.85,0.4,0.37,2026-08-28,0746,N20,nominal,2.0NRT,291.59,4.53,D
21.76207,83.84924,333.38,0.4,0.37,2026-08-28,0746,N20,nominal,2.0NRT,291.87,4.28,D
22.37538,87.27899,330.44,0.57,0.43,2026-08-28,0746,N20,nominal,2.0NRT,292.8,10.47,D
23.80325,86.33153,341.8,0.52,0.42,2026-08-28,0748,N20,nominal,2.0NRT,289.84,5.56,D
25.03555,87.38821,331.96,0.41,0.45,2026-08-28,0748,N20,nominal,2.0NRT,295.33,3.03,D
27.43482,70.8578,340,0.35,0.57,2026-08-28,0750,N20,nominal,2.0NRT,304.94,2.03,D
33.23374,71.51796,332.14,0.48,0.48,2026-08-28,0750,N20,nominal,2.0NRT,300.93,2.26,D
39.17957,75.77088,347.76,0.4,0.37,2026-08-28,0752,N20,nominal,2.0NRT,310.36,6.85,D
39.56636,76.03957,335.98,0.39,0.36,2026-08-28,0752,N20,low,2.0NRT,309.3,1.91,D
38.05069,67.26624,353.49,0.64,0.54,2026-08-28,0752,N20,nominal,2.0NRT,321.43,28.17,D
39.18956,66.09948,335.11,0.34,0.56,2026-08-28,0752,N20,low,2.0NRT,309.81,1.95,D
27.14318,56.11295,340.4,0.39,0.36,2026-08-28,0930,N20,low,2.0NRT,314.37,8.67,D
27.15872,56.10218,350.81,0.39,0.36,2026-08-28,0930,N20,nominal,2.0NRT,318.09,9.89,D
27.16201,56.10156,345.72,0.39,0.36,2026-08-28,0930,N20,nominal,2.0NRT,315.5,9.89,D
27.16888,56.05664,345.9,0.39,0.36,2026-08-28,0930,N20,low,2.0NRT,317.69,13.64,D
27.1683,56.05278,343.77,0.39,0.36,2026-08-28,0930,N20,low,2.0NRT,317.42,14.33,D
27.30051,56.30324,342.98,0.39,0.36,2026-08-28,0930,N20,low,2.0NRT,316.52,2.46,D
37.11571,62.36573,344.56,0.6,0.53,2026-08-28,0932,N20,low,2.0NRT,318.94,17.5,D
37.11027,60.48623,346.21,0.47,0.48,2026-08-28,0932,N20,nominal,2.0NRT,315.51,8.07,D
37.21873,60.61057,339.12,0.48,0.48,2026-08-28,0932,N20,low,2.0NRT,313.82,3.96,D
37.34921,60.83738,337.82,0.49,0.49,2026-08-28,0932,N20,low,2.0NRT,311.75,3.23,D
37.3537,60.8368,338.28,0.49,0.49,2026-08-28,0932,N20,low,2.0NRT,310.79,3.23,D
37.54261,55.6221,346.55,0.43,0.38,2026-08-28,0932,N20,nominal,2.0NRT,308.23,7.23,D
37.54611,55.62158,347.5,0.43,0.38,2026-08-28,0932,N20,nominal,2.0NRT,309.51,7.23,D
37.99537,58.87498,346.77,0.4,0.44,2026-08-28,0932,N20,low,2.0NRT,320.46,26.92,D
38.70694,65.89751,342.28,0.48,0.65,2026-08-28,0932,N20,low,2.0NRT,313.75,11.64,D
39.19293,66.09905,335.87,0.5,0.66,2026-08-28,0932,N20,low,2.0NRT,308.65,2.17,D
39.19344,66.09637,335.13,0.5,0.66,2026-08-28,0932,N20,low,2.0NRT,309.38,2.28,D
39.40901,62.84982,337.7,0.33,0.56,2026-08-28,0934,N20,low,2.0NRT,311.73,4.76,D
38.64585,54.28302,342.85,0.4,0.37,2026-08-28,0934,N20,nominal,2.0NRT,308.93,4.17,D
38.64922,54.28228,342.11,0.4,0.37,2026-08-28,0934,N20,nominal,2.0NRT,307.62,4.17,D
38.67844,54.31874,339.79,0.41,0.37,2026-08-28,0934,N20,nominal,2.0NRT,306.01,4.55,D
39.74922,63.54971,355.65,0.37,0.58,2026-08-28,0934,N20,nominal,2.0NRT,310.95,13.05,D
39.75457,63.54926,367,0.37,0.58,2026-08-28,0934,N20,high,2.0NRT,310.66,13.05,D
39.84468,63.17234,367,0.35,0.57,2026-08-28,0934,N20,high,2.0NRT,313.81,4.09,D
39.26749,55.9962,338.91,0.46,0.39,2026-08-28,0934,N20,low,2.0NRT,309.18,5.62,D
21.31175,57.74557,351.13,0.39,0.36,2026-08-28,0928,N20,nominal,2.0NRT,319.57,3.55,D
21.31891,57.72448,342.1,0.39,0.36,2026-08-28,0928,N20,low,2.0NRT,316.51,0.76,D
22.57044,54.15681,367,0.43,0.38,2026-08-28,0928,N20,low,2.0NRT,329.88,3.32,D
22.56975,54.15272,367,0.43,0.38,2026-08-28,0928,N20,low,2.0NRT,326,3.32,D
22.57321,54.15208,367,0.43,0.38,2026-08-28,0928,N20,high,2.0NRT,325.57,1.98,D
22.5746,54.16033,367,0.43,0.38,2026-08-28,0928,N20,low,2.0NRT,333.92,0.65,D
22.5739,54.15622,367,0.43,0.38,2026-08-28,0928,N20,low,2.0NRT,329.44,1.98,D
22.5725,54.14788,367,0.43,0.38,2026-08-28,0928,N20,low,2.0NRT,325.9,1.13,D
22.5718,54.1437,367,0.43,0.38,2026-08-28,0928,N20,low,2.0NRT,328.97,1.13,D
22.57738,54.15564,367,0.43,0.38,2026-08-28,0928,N20,high,2.0NRT,327.5,1.98,D
22.57668,54.15147,367,0.43,0.38,2026-08-28,0928,N20,high,2.0NRT,325.65,1.98,D
22.57597,54.14728,367,0.43,0.38,2026-08-28,0928,N20,high,2.0NRT,326.24,1.13,D
22.57807,54.15976,367,0.43,0.38,2026-08-28,0928,N20,low,2.0NRT,332.16,0.65,D
22.57527,54.14307,367,0.43,0.38,2026-08-28,0928,N20,low,2.0NRT,330.8,1.13,D
22.58152,54.15907,367,0.43,0.38,2026-08-28,0928,N20,low,2.0NRT,333.04,1.38,D
22.58083,54.15496,367,0.43,0.38,2026-08-28,0928,N20,low,2.0NRT,330.92,1.94,D
22.58014,54.15081,367,0.43,0.38,2026-08-28,0928,N20,low,2.0NRT,329.85,1.94,D
22.57943,54.14664,367,0.43,0.38,2026-08-28,0928,N20,low,2.0NRT,331.5,1.26,D
22.57873,54.14243,367,0.43,0.38,2026-08-28,0928,N20,low,2.0NRT,333.07,1.26,D
24.50353,56.61017,343.03,0.38,0.36,2026-08-28,0928,N20,low,2.0NRT,317.36,26.23,D
25.30684,56.37171,339.64,0.38,0.36,2026-08-28,0930,N20,low,2.0NRT,310.25,8.25,D
39.79178,97.88982,297.87,0.54,0.68,2026-08-28,1830,N20,nominal,2.0NRT,285.79,1.31,N
38.8508,100.81097,295.84,0.37,0.58,2026-08-28,1830,N20,nominal,2.0NRT,285.44,0.79,N
26.62173,101.45249,297.27,0.5,0.49,2026-08-28,1834,N20,nominal,2.0NRT,282.11,1.88,N
38.84191,100.16837,298.71,0.4,0.6,2026-08-28,1830,N20,nominal,2.0NRT,285.72,0.67,N
26.58158,101.69808,306.23,0.48,0.48,2026-08-28,1834,N20,nominal,2.0NRT,289.8,2.27,N
26.57646,101.66259,301.43,0.48,0.48,2026-08-28,1834,N20,nominal,2.0NRT,288.41,1.86,N
26.38245,101.97482,304.74,0.46,0.47,2026-08-28,1834,N20,nominal,2.0NRT,287.63,1.74,N
26.34902,100.63512,300.59,0.55,0.51,2026-08-28,1834,N20,nominal,2.0NRT,287.88,0.69,N
23.8999,99.68822,301.52,0.59,0.53,2026-08-28,1834,N20,nominal,2.0NRT,286.94,2.38,N
6.83457,100.93967,297.34,0.46,0.39,2026-08-28,1838,N20,nominal,2.0NRT,274.68,0.39,N
6.76324,100.97511,300.21,0.46,0.39,2026-08-28,1838,N20,nominal,2.0NRT,274.74,0.43,N
6.76439,100.97622,302.57,0.46,0.39,2026-08-28,1838,N20,nominal,2.0NRT,274.56,0.59,N
