latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
27.71156,68.48968,355.88,0.39,0.36,2026-08-31,0835,N20,nominal,2.0NRT,310.97,16.14,D
7.93936,81.2986,345.25,0.51,0.49,2026-08-31,0828,N20,nominal,2.0NRT,305.79,19.41,D
7.88049,80.61715,343.42,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,300.13,19.85,D
7.85687,80.04932,340.53,0.42,0.45,2026-08-31,0828,N20,nominal,2.0NRT,297.19,3.24,D
27.71487,68.489,352.2,0.39,0.36,2026-08-31,0835,N20,nominal,2.0NRT,311.55,16.01,D
7.85634,80.04549,331.45,0.42,0.45,2026-08-31,0828,N20,nominal,2.0NRT,298.8,3.24,D
28.42509,69.702,338.27,0.38,0.36,2026-08-31,0835,N20,low,2.0NRT,309.15,3.55,D
7.96193,80.58586,350.46,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,300.88,12.47,D
8.00996,80.61324,342.03,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,299.58,9.07,D
8.00937,80.60907,350.18,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,302.56,9.07,D
29.2713,70.6321,333.19,0.4,0.37,2026-08-31,0835,N20,low,2.0NRT,308.14,2.44,D
8.01371,80.60847,334.84,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,298.38,9.07,D
8.00677,80.52929,339.52,0.45,0.47,2026-08-31,0828,N20,nominal,2.0NRT,297.5,3.71,D
8.01137,80.61227,342.11,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,299.56,9.51,D
8.0108,80.6081,349.17,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,300.99,9.51,D
8.00447,80.52874,339.29,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,299.19,6.31,D
29.76927,72.40252,334.09,0.45,0.39,2026-08-31,0835,N20,nominal,2.0NRT,303.52,3.68,D
7.99625,80.37224,336.79,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,300.03,4.87,D
27.17013,56.05609,340.75,0.6,0.71,2026-08-31,0835,N20,nominal,2.0NRT,306.64,7.22,D
7.9777,80.23698,333.13,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,301.56,3.64,D
27.16864,56.05035,344.79,0.6,0.71,2026-08-31,0835,N20,nominal,2.0NRT,307.43,8.12,D
8.00052,80.37166,346.44,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,301.25,4.87,D
27.17103,56.05228,339.2,0.6,0.71,2026-08-31,0835,N20,nominal,2.0NRT,306.43,4.75,D
7.97739,80.14129,351.59,0.43,0.46,2026-08-31,0828,N20,nominal,2.0NRT,301.27,13.74,D
31.37635,74.44994,338.11,0.39,0.44,2026-08-31,0835,N20,nominal,2.0NRT,298.85,4.08,D
8.0623,80.6608,333.65,0.47,0.47,2026-08-31,0828,N20,nominal,2.0NRT,303.31,3.46,D
8.02744,80.40894,341.49,0.45,0.47,2026-08-31,0828,N20,nominal,2.0NRT,299.2,7.85,D
31.41202,74.55347,330.68,0.39,0.44,2026-08-31,0835,N20,nominal,2.0NRT,299.58,1.49,D
8.00086,80.2176,350.56,0.43,0.46,2026-08-31,0828,N20,nominal,2.0NRT,303.05,18.92,D
8.0432,80.3658,332.85,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,301.34,3.31,D
31.47198,74.22855,332,0.57,0.43,2026-08-31,0835,N20,nominal,2.0NRT,300.74,3.85,D
8.07497,80.56109,344.08,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,299.79,6.7,D
8.00891,79.94204,331.5,0.42,0.45,2026-08-31,0828,N20,nominal,2.0NRT,300.57,3.64,D
8.11853,80.619,336.09,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,302.05,4.81,D
31.46411,72.13901,335.09,0.45,0.39,2026-08-31,0835,N20,nominal,2.0NRT,299.7,4.92,D
8.04964,80.00629,349.23,0.42,0.45,2026-08-31,0828,N20,nominal,2.0NRT,300.61,6.46,D
31.46708,72.13364,347,0.45,0.39,2026-08-31,0835,N20,nominal,2.0NRT,299.65,11.41,D
31.80262,73.7253,330.04,0.54,0.42,2026-08-31,0835,N20,nominal,2.0NRT,297.09,3.75,D
8.05381,80.00571,334.41,0.42,0.45,2026-08-31,0828,N20,nominal,2.0NRT,299.61,4.26,D
8.14395,80.59945,336.44,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,302.46,3.06,D
8.16395,80.584,335.73,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,299.59,2.2,D
8.16829,80.5834,335.75,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,300.42,3.59,D
35.09776,60.74492,337.57,0.42,0.46,2026-08-31,0837,N20,nominal,2.0NRT,305.47,2.5,D
8.24863,80.5135,334.47,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,302.25,3.91,D
8.25295,80.51289,335.61,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,300.72,3.91,D
8.19681,80.07571,331.78,0.43,0.46,2026-08-31,0828,N20,low,2.0NRT,302.78,2.98,D
38.52938,77.47591,330.2,0.34,0.56,2026-08-31,0837,N20,low,2.0NRT,304.68,2.74,D
8.33387,81.00347,346.86,0.49,0.49,2026-08-31,0828,N20,nominal,2.0NRT,303.47,11.23,D
8.28996,80.58859,333.05,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,302.72,7.2,D
8.3638,81.05466,332.73,0.5,0.49,2026-08-31,0828,N20,nominal,2.0NRT,301.97,3.85,D
8.36317,81.05014,337.35,0.5,0.49,2026-08-31,0828,N20,nominal,2.0NRT,303.77,3.85,D
8.2757,80.33056,332.23,0.45,0.47,2026-08-31,0828,N20,nominal,2.0NRT,302.15,3.22,D
8.27287,80.18867,336.16,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,303.69,3.83,D
8.40235,81.03561,331.3,0.5,0.49,2026-08-31,0828,N20,low,2.0NRT,302.1,2.93,D
8.29123,80.22637,338.13,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,303.32,4.07,D
8.29536,80.22634,346.13,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,304.54,8.41,D
8.33133,80.39417,332.61,0.45,0.47,2026-08-31,0828,N20,nominal,2.0NRT,302.07,2.1,D
8.44329,81.08285,344.6,0.5,0.49,2026-08-31,0828,N20,nominal,2.0NRT,303.43,7.36,D
8.39604,80.63992,332.36,0.47,0.48,2026-08-31,0828,N20,low,2.0NRT,302.99,3.64,D
8.34843,80.29674,343.2,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,303.86,9.99,D
8.39514,80.60126,331.06,0.47,0.47,2026-08-31,0828,N20,nominal,2.0NRT,300.38,2.53,D
8.37198,80.43458,333.34,0.45,0.47,2026-08-31,0828,N20,nominal,2.0NRT,301.4,3.91,D
8.34466,80.20757,340.2,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,305.84,6.19,D
8.43194,80.80195,353.15,0.48,0.48,2026-08-31,0828,N20,nominal,2.0NRT,301.78,7,D
8.35112,80.22285,333.21,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,302.22,2.05,D
8.34946,80.21097,334.65,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,302.27,4.4,D
8.34278,80.16339,341.1,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,303.38,5.79,D
8.34222,80.15943,332.6,0.44,0.46,2026-08-31,0828,N20,low,2.0NRT,304.18,5.79,D
8.43576,80.79701,336.48,0.48,0.48,2026-08-31,0828,N20,nominal,2.0NRT,299.69,7,D
8.3689,80.3186,333.67,0.45,0.47,2026-08-31,0828,N20,nominal,2.0NRT,302.3,3.76,D
8.36833,80.31458,330.13,0.45,0.47,2026-08-31,0828,N20,low,2.0NRT,302.74,2.92,D
8.34701,80.16283,343.23,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,303.68,5.79,D
8.34645,80.15887,337.48,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,303.68,5.79,D
8.3692,80.2898,336.36,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,302.59,2.11,D
8.3909,80.38186,349.29,0.45,0.47,2026-08-31,0828,N20,nominal,2.0NRT,300.79,40.32,D
8.3625,80.18092,342.32,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,304.29,3.56,D
8.43796,80.62118,332.73,0.47,0.48,2026-08-31,0828,N20,nominal,2.0NRT,300.05,2.75,D
8.37719,80.16282,332.03,0.44,0.46,2026-08-31,0828,N20,low,2.0NRT,304.92,2.67,D
8.38143,80.16226,331.65,0.44,0.46,2026-08-31,0828,N20,low,2.0NRT,305.45,2.67,D
8.47744,80.80485,341.04,0.48,0.48,2026-08-31,0828,N20,nominal,2.0NRT,298.83,4.89,D
8.4731,80.77429,340.33,0.48,0.48,2026-08-31,0828,N20,nominal,2.0NRT,301.83,7.36,D
8.38623,80.16566,345.13,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,304.71,12.55,D
8.38509,80.15776,331.14,0.44,0.46,2026-08-31,0828,N20,low,2.0NRT,304.11,3.7,D
8.38453,80.15381,336.04,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,304.79,3.7,D
8.38933,80.15719,345.67,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,304.63,3.7,D
8.38876,80.15323,340.33,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,302.27,3.7,D
8.38136,80.16219,331.12,0.44,0.46,2026-08-31,0828,N20,low,2.0NRT,305.1,7.23,D
8.38613,80.16559,343.26,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,304.58,7.23,D
8.38506,80.15767,331.51,0.44,0.46,2026-08-31,0828,N20,low,2.0NRT,303.82,4.95,D
8.38452,80.15371,343.49,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,305.46,4.95,D
8.47689,80.80559,341.17,0.48,0.48,2026-08-31,0828,N20,nominal,2.0NRT,298.99,5.55,D
8.47278,80.77496,334.05,0.48,0.48,2026-08-31,0828,N20,nominal,2.0NRT,301.25,5.96,D
8.38929,80.15709,346.41,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,304.08,4.51,D
8.38875,80.15311,332.2,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,301.95,4.51,D
8.48752,80.81756,339.16,0.48,0.48,2026-08-31,0828,N20,nominal,2.0NRT,300.56,5.26,D
8.49255,80.82135,337.85,0.48,0.48,2026-08-31,0828,N20,nominal,2.0NRT,300.6,5.26,D
8.45679,80.5248,340.68,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,298.18,2.27,D
8.50704,80.82832,348.79,0.48,0.48,2026-08-31,0828,N20,nominal,2.0NRT,301.89,9.54,D
8.48861,80.62767,338.9,0.47,0.48,2026-08-31,0828,N20,nominal,2.0NRT,296.42,3.9,D
8.54867,80.86773,342.36,0.49,0.48,2026-08-31,0828,N20,nominal,2.0NRT,301.5,3.74,D
8.58205,80.97684,336.89,0.5,0.49,2026-08-31,0828,N20,nominal,2.0NRT,302.13,6.9,D
8.55046,80.75088,343,0.48,0.48,2026-08-31,0828,N20,nominal,2.0NRT,302.16,10.09,D
8.61864,81.13992,336.01,0.51,0.49,2026-08-31,0828,N20,nominal,2.0NRT,304.3,9.72,D
8.55546,80.6274,337.14,0.47,0.48,2026-08-31,0828,N20,nominal,2.0NRT,296.27,3.18,D
8.55486,80.62312,333.35,0.47,0.48,2026-08-31,0828,N20,nominal,2.0NRT,301.02,3.18,D
8.55923,80.6225,336.01,0.47,0.48,2026-08-31,0828,N20,nominal,2.0NRT,303.06,8.58,D
8.5926,80.82563,347.51,0.49,0.48,2026-08-31,0828,N20,nominal,2.0NRT,306.04,18.26,D
8.55621,80.62737,334.33,0.47,0.48,2026-08-31,0828,N20,nominal,2.0NRT,299.17,5.58,D
8.55563,80.62306,343.88,0.47,0.48,2026-08-31,0828,N20,nominal,2.0NRT,302.43,5.58,D
8.59185,80.82607,355.1,0.49,0.48,2026-08-31,0828,N20,nominal,2.0NRT,306.02,19.95,D
8.59689,80.82993,343.67,0.49,0.48,2026-08-31,0828,N20,nominal,2.0NRT,302.84,8.4,D
8.59629,80.82545,336.88,0.49,0.48,2026-08-31,0828,N20,nominal,2.0NRT,302.29,6.37,D
8.58503,80.74178,338.14,0.48,0.48,2026-08-31,0828,N20,nominal,2.0NRT,306.07,54.47,D
8.62364,80.99509,330.37,0.5,0.49,2026-08-31,0828,N20,low,2.0NRT,300.69,3.42,D
8.6212,80.97694,330.05,0.5,0.49,2026-08-31,0828,N20,low,2.0NRT,302.13,4.23,D
8.62569,80.97631,342.52,0.5,0.49,2026-08-31,0828,N20,nominal,2.0NRT,303.06,9.27,D
8.65062,80.9914,346.12,0.5,0.49,2026-08-31,0828,N20,nominal,2.0NRT,303.27,8.52,D
8.61147,80.67232,335.18,0.47,0.48,2026-08-31,0828,N20,nominal,2.0NRT,300.27,3.92,D
8.63244,80.7268,333.84,0.48,0.48,2026-08-31,0828,N20,nominal,2.0NRT,301.88,3.03,D
8.65821,80.88054,332.53,0.49,0.49,2026-08-31,0828,N20,nominal,2.0NRT,299.8,4.07,D
8.64962,80.81837,332.66,0.49,0.48,2026-08-31,0828,N20,low,2.0NRT,302.75,1.84,D
8.64901,80.814,332.32,0.49,0.48,2026-08-31,0828,N20,nominal,2.0NRT,301.8,1.84,D
8.63687,80.72626,334.92,0.48,0.48,2026-08-31,0828,N20,nominal,2.0NRT,301.75,8.18,D
8.65346,80.81342,331.31,0.49,0.48,2026-08-31,0828,N20,nominal,2.0NRT,299.83,1.84,D
8.64128,80.72565,356.03,0.48,0.48,2026-08-31,0828,N20,nominal,2.0NRT,303.5,8.18,D
8.67149,80.91069,330.54,0.49,0.49,2026-08-31,0828,N20,low,2.0NRT,300.94,3.57,D
8.67534,80.90561,346.08,0.49,0.49,2026-08-31,0828,N20,nominal,2.0NRT,302.55,5.1,D
8.64102,80.6594,343.21,0.47,0.48,2026-08-31,0828,N20,nominal,2.0NRT,300.08,5.43,D
8.62401,80.50606,331.19,0.46,0.47,2026-08-31,0828,N20,low,2.0NRT,302.37,4.22,D
8.68154,80.7559,334.19,0.48,0.48,2026-08-31,0828,N20,nominal,2.0NRT,301.97,4.6,D
8.67484,80.74409,331.03,0.48,0.48,2026-08-31,0828,N20,low,2.0NRT,302.7,1.87,D
8.68043,80.75225,330.65,0.48,0.48,2026-08-31,0828,N20,low,2.0NRT,303.01,9.53,D
8.79099,80.99689,337.77,0.5,0.49,2026-08-31,0828,N20,nominal,2.0NRT,303.73,6.61,D
8.71115,80.42238,344.82,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,302.92,11.1,D
8.80585,80.97179,353.05,0.5,0.49,2026-08-31,0828,N20,nominal,2.0NRT,306.76,24.52,D
8.811,80.97575,342.4,0.5,0.49,2026-08-31,0828,N20,nominal,2.0NRT,302.77,12.43,D
8.71157,80.17744,337.48,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,303,3.47,D
8.71583,80.17689,339.95,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,301.39,3.47,D
8.34184,77.54288,343.41,0.46,0.39,2026-08-31,0828,N20,nominal,2.0NRT,302.56,8.3,D
8.7154,80.17755,345.71,0.44,0.46,2026-08-31,0828,N20,nominal,2.0NRT,302.75,5.83,D
8.80527,80.54754,341.81,0.47,0.48,2026-08-31,0828,N20,nominal,2.0NRT,301.71,5.75,D
8.86022,80.88332,338.12,0.49,0.49,2026-08-31,0828,N20,nominal,2.0NRT,305.74,4.71,D
8.8647,80.88271,349.15,0.49,0.49,2026-08-31,0828,N20,nominal,2.0NRT,305.26,9.01,D
8.80618,80.39346,330.66,0.46,0.47,2026-08-31,0828,N20,low,2.0NRT,303.94,3.18,D
8.84779,80.6291,331.81,0.47,0.48,2026-08-31,0828,N20,low,2.0NRT,305.61,3.09,D
37.03328,62.418,343.66,0.49,0.4,2026-08-31,0835,N20,low,2.0NRT,315.86,14.47,D
8.87747,80.74528,334.47,0.48,0.48,2026-08-31,0828,N20,low,2.0NRT,304.58,5.16,D
8.44717,77.58348,335.04,0.46,0.39,2026-08-31,0828,N20,nominal,2.0NRT,302.12,2.18,D
8.90025,80.48766,349.11,0.47,0.47,2026-08-31,0828,N20,nominal,2.0NRT,304.52,5.05,D
37.11746,62.36213,341.52,0.49,0.4,2026-08-31,0835,N20,low,2.0NRT,316.43,18.59,D
8.9064,80.43552,343.6,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,305.69,7.62,D
37.16813,60.97911,335.42,0.56,0.43,2026-08-31,0835,N20,low,2.0NRT,307.8,5.2,D
8.91393,80.42594,347.9,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,304.41,18.93,D
8.89342,80.21487,330.08,0.45,0.47,2026-08-31,0828,N20,low,2.0NRT,304.16,4.02,D
8.99764,80.77033,332.49,0.49,0.48,2026-08-31,0828,N20,low,2.0NRT,304.31,4.46,D
37.09755,60.57957,347.01,0.39,0.44,2026-08-31,0835,N20,nominal,2.0NRT,309.37,3.78,D
9.00123,80.77132,336.29,0.49,0.48,2026-08-31,0828,N20,nominal,2.0NRT,303.31,2.96,D
8.97628,80.38439,341.82,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,303,6.5,D
37.10149,60.57827,345.92,0.39,0.44,2026-08-31,0835,N20,nominal,2.0NRT,309.73,5.17,D
8.97572,80.38023,341.86,0.46,0.47,2026-08-31,0828,N20,nominal,2.0NRT,305.11,6.5,D
9.03879,80.4529,349.93,0.47,0.47,2026-08-31,0828,N20,nominal,2.0NRT,306.54,5.85,D
9.0382,80.44867,333.31,0.46,0.47,2026-08-31,0828,N20,low,2.0NRT,305.99,5.85,D
9.01742,80.11259,332.54,0.44,0.46,2026-08-31,0828,N20,low,2.0NRT,306.74,4.92,D
37.16067,60.53287,332.54,0.4,0.44,2026-08-31,0835,N20,low,2.0NRT,307.33,5.68,D
8.72286,77.91467,338.28,0.49,0.4,2026-08-31,0828,N20,nominal,2.0NRT,306.32,6.73,D
38.52273,68.20808,337.25,0.4,0.37,2026-08-31,0835,N20,low,2.0NRT,311.72,3.6,D
9.14675,80.68382,341.12,0.48,0.48,2026-08-31,0828,N20,nominal,2.0NRT,305.98,7.74,D
37.49818,61.84877,334.74,0.51,0.41,2026-08-31,0835,N20,low,2.0NRT,309.52,5.17,D
8.74155,77.75618,337.88,0.48,0.4,2026-08-31,0828,N20,nominal,2.0NRT,305.11,6.5,D
37.84495,60.54692,336.21,0.38,0.43,2026-08-31,0835,N20,low,2.0NRT,311.21,2.95,D
9.13589,80.28188,336.74,0.45,0.47,2026-08-31,0828,N20,low,2.0NRT,307.55,2.63,D
9.1854,80.30553,333.61,0.46,0.47,2026-08-31,0828,N20,low,2.0NRT,304,5.33,D
9.17064,80.13245,337.12,0.45,0.47,2026-08-31,0828,N20,nominal,2.0NRT,301.83,7.29,D
37.82474,59.09965,331.02,0.45,0.47,2026-08-31,0835,N20,low,2.0NRT,303.9,1.51,D
9.30984,80.43034,335.04,0.47,0.48,2026-08-31,0828,N20,nominal,2.0NRT,299.73,3.09,D
9.36466,80.44054,343.81,0.47,0.48,2026-08-31,0828,N20,nominal,2.0NRT,305.66,5.75,D
37.82748,59.07186,331.69,0.45,0.47,2026-08-31,0835,N20,low,2.0NRT,305.76,3.65,D
9.38395,80.45099,341.9,0.47,0.48,2026-08-31,0828,N20,nominal,2.0NRT,303.09,6.92,D
9.02701,77.86887,341.66,0.49,0.4,2026-08-31,0828,N20,nominal,2.0NRT,311.06,10.62,D
9.41398,80.47003,331.51,0.47,0.48,2026-08-31,0828,N20,nominal,2.0NRT,300.22,2.38,D
37.96245,58.31918,335.42,0.49,0.49,2026-08-31,0835,N20,nominal,2.0NRT,302.6,2.06,D
9.10032,78.18219,340.05,0.51,0.41,2026-08-31,0828,N20,nominal,2.0NRT,305.68,12.25,D
9.41413,80.4047,331.58,0.47,0.48,2026-08-31,0828,N20,nominal,2.0NRT,300.2,3.01,D
37.96796,58.32286,334.6,0.49,0.49,2026-08-31,0835,N20,nominal,2.0NRT,303.07,5.75,D
9.41356,80.40045,333.64,0.47,0.48,2026-08-31,0828,N20,nominal,2.0NRT,301,3.01,D
9.09946,77.59773,340.97,0.47,0.4,2026-08-31,0828,N20,nominal,2.0NRT,309.36,6.5,D
37.96556,58.31226,335.87,0.49,0.49,2026-08-31,0835,N20,nominal,2.0NRT,303.28,1.64,D
9.09992,77.59845,340.12,0.47,0.4,2026-08-31,0828,N20,nominal,2.0NRT,309.29,5.89,D
9.33502,77.6755,340.82,0.48,0.4,2026-08-31,0828,N20,nominal,2.0NRT,297.84,8.25,D
37.96697,58.3218,335.26,0.49,0.49,2026-08-31,0835,N20,nominal,2.0NRT,302.72,3.11,D
9.33842,77.67591,348.33,0.48,0.4,2026-08-31,0828,N20,nominal,2.0NRT,302.43,15.33,D
39.69777,67.08216,338,0.39,0.36,2026-08-31,0835,N20,nominal,2.0NRT,306.76,1.46,D
9.43492,77.46063,336.91,0.47,0.4,2026-08-31,0828,N20,nominal,2.0NRT,306.59,2.32,D
9.33629,76.59998,331.62,0.43,0.38,2026-08-31,0828,N20,nominal,2.0NRT,297.35,2.3,D
9.65621,77.65012,339,0.48,0.4,2026-08-31,0828,N20,nominal,2.0NRT,303.15,4.92,D
38.14265,57.978,335.94,0.51,0.49,2026-08-31,0835,N20,nominal,2.0NRT,301.96,2.06,D
9.65592,77.65157,340.63,0.48,0.4,2026-08-31,0828,N20,nominal,2.0NRT,304.25,4.59,D
9.77065,78.36562,338.51,0.53,0.42,2026-08-31,0828,N20,nominal,2.0NRT,307.27,5.6,D
9.78937,78.38755,333.79,0.53,0.42,2026-08-31,0828,N20,nominal,2.0NRT,303.62,3.64,D
9.7255,77.27241,331.44,0.46,0.39,2026-08-31,0828,N20,low,2.0NRT,304.45,1.76,D
9.94658,77.72368,338.91,0.49,0.4,2026-08-31,0828,N20,nominal,2.0NRT,304.69,6.94,D
10.03775,78.14595,334.77,0.52,0.41,2026-08-31,0828,N20,low,2.0NRT,305.02,4.01,D
38.9754,56.49658,342.36,0.58,0.52,2026-08-31,0835,N20,nominal,2.0NRT,297.45,5.35,D
10.04175,77.58042,339.12,0.48,0.4,2026-08-31,0828,N20,nominal,2.0NRT,304.56,29.4,D
10.27317,78.84991,337.68,0.38,0.43,2026-08-31,0828,N20,nominal,2.0NRT,288.04,3.9,D
38.64991,54.28593,339.32,0.38,0.59,2026-08-31,0835,N20,nominal,2.0NRT,296.91,4.02,D
10.28726,77.86376,336.28,0.5,0.41,2026-08-31,0828,N20,nominal,2.0NRT,282.82,4.79,D
10.66276,78.48209,335.26,0.55,0.43,2026-08-31,0828,N20,nominal,2.0NRT,299.46,2.22,D
10.73763,78.73309,335.81,0.57,0.43,2026-08-31,0828,N20,nominal,2.0NRT,298.79,3.35,D
38.64662,54.28378,348.79,0.38,0.59,2026-08-31,0835,N20,nominal,2.0NRT,297.92,3.88,D
10.76245,78.65031,334.91,0.57,0.43,2026-08-31,0828,N20,nominal,2.0NRT,299.28,3.55,D
10.76564,78.65233,338.36,0.57,0.43,2026-08-31,0828,N20,nominal,2.0NRT,300.99,5.89,D
10.84943,78.79076,335.91,0.39,0.44,2026-08-31,0828,N20,nominal,2.0NRT,300.38,3.38,D
11.46265,79.2357,335.83,0.42,0.45,2026-08-31,0828,N20,nominal,2.0NRT,300.33,3.95,D
11.45847,79.20508,331.29,0.42,0.45,2026-08-31,0828,N20,nominal,2.0NRT,298.72,4.75,D
11.19128,76.92039,332,0.46,0.39,2026-08-31,0828,N20,nominal,2.0NRT,296.2,2.29,D
