latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
30.94955,97.36366,303.92,0.32,0.55,2026-08-26,1953,N21,nominal,2.0NRT,286.42,0.82,N
30.94848,97.36194,298.7,0.32,0.55,2026-08-26,1953,N21,nominal,2.0NRT,286.59,0.98,N
24.14523,86.33312,317.53,0.38,0.36,2026-08-26,1957,N21,nominal,2.0NRT,288.81,3.46,N
23.68759,87.12062,303.46,0.39,0.37,2026-08-26,1957,N21,nominal,2.0NRT,283.41,2.11,N
22.47527,91.73382,317.61,0.44,0.46,2026-08-26,1957,N21,nominal,2.0NRT,289.19,2.22,N
22.47416,91.73537,315.17,0.44,0.46,2026-08-26,1957,N21,nominal,2.0NRT,289.21,1.81,N
22.37905,87.27782,312.36,0.41,0.37,2026-08-26,1957,N21,nominal,2.0NRT,283.16,1.47,N
22.37841,87.28172,302.42,0.41,0.37,2026-08-26,1957,N21,nominal,2.0NRT,281.42,1.97,N
22.37569,87.27717,308.06,0.41,0.37,2026-08-26,1957,N21,nominal,2.0NRT,288.14,1.47,N
22.35626,87.28948,309.68,0.41,0.37,2026-08-26,1957,N21,nominal,2.0NRT,289.94,1.98,N
22.24414,87.38998,323.61,0.41,0.37,2026-08-26,1957,N21,nominal,2.0NRT,290.59,5.3,N
20.98991,85.12567,300.84,0.38,0.36,2026-08-26,1957,N21,nominal,2.0NRT,285.29,0.71,N
20.88999,84.98014,310.5,0.38,0.36,2026-08-26,1957,N21,nominal,2.0NRT,286.79,1.28,N
20.88613,84.98322,326.31,0.38,0.36,2026-08-26,1957,N21,nominal,2.0NRT,287.05,4.18,N
20.86797,84.99133,305.97,0.38,0.36,2026-08-26,1957,N21,nominal,2.0NRT,288.27,1.49,N
20.86411,84.99441,322.59,0.38,0.36,2026-08-26,1957,N21,nominal,2.0NRT,289.01,3.46,N
20.86524,84.98709,310.12,0.38,0.36,2026-08-26,1957,N21,nominal,2.0NRT,288.65,2.02,N
20.86468,84.99075,316.09,0.38,0.36,2026-08-26,1957,N21,nominal,2.0NRT,289.13,2.02,N
20.86195,84.98651,328.95,0.38,0.36,2026-08-26,1957,N21,nominal,2.0NRT,288.09,2.02,N
20.79946,85.25735,306.59,0.38,0.36,2026-08-26,1957,N21,nominal,2.0NRT,278.15,0.78,N
17.02574,81.12362,305.54,0.45,0.39,2026-08-26,2000,N21,nominal,2.0NRT,291.23,1.64,N
17.02656,81.12515,305.65,0.45,0.39,2026-08-26,2000,N21,nominal,2.0NRT,291,1.45,N
15.84632,80.17049,316.79,0.49,0.4,2026-08-26,2000,N21,nominal,2.0NRT,292.15,6.76,N
15.01244,79.80169,322.25,0.5,0.41,2026-08-26,2000,N21,nominal,2.0NRT,291.52,6.81,N
15.65726,73.98717,305.45,0.4,0.6,2026-08-26,2000,N21,nominal,2.0NRT,290.46,1.46,N
15.65695,73.98811,308.16,0.4,0.6,2026-08-26,2000,N21,nominal,2.0NRT,290.45,1.29,N
15.33406,76.28747,307.41,0.56,0.51,2026-08-26,2000,N21,nominal,2.0NRT,290.89,2,N
15.17911,77.10237,305.35,0.49,0.49,2026-08-26,2000,N21,nominal,2.0NRT,288.52,1.45,N
15.17996,77.10442,304.53,0.49,0.49,2026-08-26,2000,N21,nominal,2.0NRT,288.03,1.88,N
15.1761,77.09933,304.79,0.49,0.49,2026-08-26,2000,N21,nominal,2.0NRT,288.41,1.4,N
15.18324,76.64272,309.38,0.53,0.5,2026-08-26,2000,N21,nominal,2.0NRT,285.39,2.15,N
15.18025,76.66698,302.76,0.52,0.5,2026-08-26,2000,N21,nominal,2.0NRT,287.54,2.13,N
15.17965,76.67181,304.26,0.52,0.5,2026-08-26,2000,N21,nominal,2.0NRT,288.23,3.57,N
15.17745,76.65191,305.61,0.52,0.5,2026-08-26,2000,N21,nominal,2.0NRT,286.41,1.92,N
15.17685,76.65675,314.98,0.52,0.5,2026-08-26,2000,N21,nominal,2.0NRT,287.7,1.92,N
15.17625,76.66158,302.46,0.52,0.5,2026-08-26,2000,N21,nominal,2.0NRT,286.37,2.16,N
15.17265,76.69075,305.8,0.52,0.5,2026-08-26,2000,N21,nominal,2.0NRT,287.56,1.27,N
15.17225,76.6562,303.66,0.52,0.5,2026-08-26,2000,N21,nominal,2.0NRT,286.09,1.92,N
14.60618,78.52363,308.46,0.39,0.44,2026-08-26,2000,N21,nominal,2.0NRT,292.48,2.22,N
11.81676,77.91685,300.49,0.39,0.44,2026-08-26,2000,N21,nominal,2.0NRT,280.09,0.64,N
11.80773,77.92281,307.55,0.39,0.44,2026-08-26,2000,N21,nominal,2.0NRT,279.96,1.42,N
11.26812,80.00212,308.67,0.45,0.39,2026-08-26,2000,N21,nominal,2.0NRT,282.57,1.51,N
7.94468,81.32425,298.83,0.39,0.36,2026-08-26,2002,N21,nominal,2.0NRT,277.69,0.37,N
7.03461,79.89082,302.5,0.42,0.37,2026-08-26,2002,N21,nominal,2.0NRT,282.01,0.32,N
39.18914,76.39972,301.65,0.49,0.65,2026-08-26,1951,N21,nominal,2.0NRT,279.84,1.45,N
32.2946,70.72947,308.11,0.5,0.49,2026-08-26,2136,N21,nominal,2.0NRT,296.67,1.77,N
33.75163,59.14625,318.6,0.48,0.4,2026-08-26,2136,N21,nominal,2.0NRT,289.78,2.64,N
33.75117,59.14857,311.92,0.48,0.4,2026-08-26,2136,N21,nominal,2.0NRT,289.01,2.03,N
33.62944,59.16795,305.78,0.47,0.4,2026-08-26,2136,N21,nominal,2.0NRT,291.44,1.38,N
33.26826,57.53865,302.5,0.56,0.43,2026-08-26,2136,N21,nominal,2.0NRT,290.45,1.12,N
33.04225,56.84791,317.97,0.4,0.44,2026-08-26,2136,N21,nominal,2.0NRT,297.69,2.28,N
32.33383,54.08659,305.46,0.57,0.52,2026-08-26,2136,N21,nominal,2.0NRT,292.19,1.58,N
31.70271,55.44823,309.81,0.46,0.47,2026-08-26,2136,N21,nominal,2.0NRT,298.99,2.39,N
31.43238,56.49183,304.19,0.4,0.44,2026-08-26,2136,N21,nominal,2.0NRT,290.44,0.5,N
30.75293,56.65793,309.49,0.39,0.44,2026-08-26,2136,N21,nominal,2.0NRT,292.59,2.29,N
30.15454,60.73235,308,0.4,0.37,2026-08-26,2138,N21,nominal,2.0NRT,297.13,0.95,N
30.66572,56.62077,309.13,0.39,0.44,2026-08-26,2138,N21,nominal,2.0NRT,291.44,1.21,N
28.42484,69.70112,307.76,0.53,0.5,2026-08-26,2138,N21,nominal,2.0NRT,296.92,1.39,N
30.36885,56.12559,304.74,0.41,0.45,2026-08-26,2138,N21,nominal,2.0NRT,291.21,2.18,N
30.38992,55.76596,302.2,0.43,0.46,2026-08-26,2138,N21,nominal,2.0NRT,290.82,0.31,N
30.37982,55.86322,301.53,0.42,0.46,2026-08-26,2138,N21,nominal,2.0NRT,291.08,0.88,N
30.32481,56.22693,300.61,0.4,0.45,2026-08-26,2138,N21,nominal,2.0NRT,290.55,0.81,N
30.23462,56.90582,314.08,0.56,0.43,2026-08-26,2138,N21,nominal,2.0NRT,292.88,2.58,N
30.32389,55.97318,310.38,0.42,0.45,2026-08-26,2138,N21,nominal,2.0NRT,292.07,1.57,N
30.21538,55.98408,305.67,0.42,0.45,2026-08-26,2138,N21,nominal,2.0NRT,290.53,1.22,N
29.47756,60.80524,302,0.39,0.36,2026-08-26,2138,N21,nominal,2.0NRT,290.67,1.36,N
29.94726,56.73316,312.22,0.56,0.43,2026-08-26,2138,N21,nominal,2.0NRT,288.33,2.3,N
29.94795,56.73207,310.56,0.56,0.43,2026-08-26,2138,N21,nominal,2.0NRT,288.24,2.7,N
30.08104,55.39868,328.1,0.45,0.47,2026-08-26,2138,N21,nominal,2.0NRT,293.4,4.99,N
29.92764,56.73455,306.53,0.56,0.43,2026-08-26,2138,N21,nominal,2.0NRT,291.67,2.77,N
29.98936,55.85543,336.85,0.42,0.45,2026-08-26,2138,N21,nominal,2.0NRT,290.66,10.24,N
29.98566,55.85075,295.97,0.42,0.45,2026-08-26,2138,N21,nominal,2.0NRT,285.86,1.47,N
28.76114,58.8763,312.39,0.44,0.38,2026-08-26,2138,N21,nominal,2.0NRT,296.68,1.65,N
29.15301,55.36797,303.77,0.44,0.46,2026-08-26,2138,N21,nominal,2.0NRT,292.18,1.56,N
29.1347,55.37917,303.58,0.44,0.46,2026-08-26,2138,N21,nominal,2.0NRT,293.44,1.28,N
27.22925,60.48985,319.92,0.39,0.36,2026-08-26,2138,N21,nominal,2.0NRT,301.05,2.81,N
27.42178,56.50118,318.11,0.54,0.42,2026-08-26,2138,N21,nominal,2.0NRT,301.07,2.2,N
25.38613,68.58273,314.44,0.52,0.5,2026-08-26,2138,N21,nominal,2.0NRT,292.53,2.75,N
25.38547,68.5816,307.81,0.52,0.5,2026-08-26,2138,N21,nominal,2.0NRT,291.52,2.48,N
27.30177,56.3026,319.57,0.55,0.43,2026-08-26,2138,N21,nominal,2.0NRT,300.71,2.84,N
27.30166,56.30104,320.09,0.55,0.43,2026-08-26,2138,N21,nominal,2.0NRT,300.69,2.46,N
27.17043,56.09716,322.68,0.56,0.43,2026-08-26,2138,N21,nominal,2.0NRT,301.51,2.19,N
27.17117,56.05676,326.31,0.57,0.43,2026-08-26,2138,N21,nominal,2.0NRT,301.68,3.44,N
27.16648,56.09658,312.89,0.56,0.43,2026-08-26,2138,N21,nominal,2.0NRT,301.87,2.19,N
27.16787,56.05051,320.56,0.57,0.43,2026-08-26,2138,N21,nominal,2.0NRT,301.4,2.58,N
27.16186,56.10167,324.29,0.56,0.43,2026-08-26,2138,N21,nominal,2.0NRT,301.84,2.85,N
27.15791,56.10108,315.6,0.56,0.43,2026-08-26,2138,N21,nominal,2.0NRT,301.04,2.85,N
27.14474,56.11062,313.42,0.56,0.43,2026-08-26,2138,N21,nominal,2.0NRT,301.01,2.7,N
25.15815,67.7029,296.99,0.47,0.48,2026-08-26,2138,N21,nominal,2.0NRT,277.62,1.89,N
26.95743,55.54401,315.47,0.4,0.44,2026-08-26,2138,N21,nominal,2.0NRT,303.14,1.49,N
25.96498,56.06586,315.38,0.55,0.43,2026-08-26,2138,N21,nominal,2.0NRT,304.53,1.37,N
25.90398,54.53007,311.11,0.45,0.47,2026-08-26,2138,N21,nominal,2.0NRT,300.35,1.18,N
25.30772,56.37143,319.23,0.52,0.41,2026-08-26,2138,N21,nominal,2.0NRT,301.64,2.64,N
24.9882,55.62651,328.39,0.56,0.43,2026-08-26,2138,N21,nominal,2.0NRT,303.26,3.65,N
22.4143,69.03838,306.35,0.32,0.55,2026-08-26,2138,N21,nominal,2.0NRT,290.09,0.72,N
24.5066,56.60622,334.53,0.5,0.41,2026-08-26,2138,N21,nominal,2.0NRT,302.37,8.11,N
24.50288,56.60566,317.72,0.5,0.41,2026-08-26,2138,N21,nominal,2.0NRT,302.89,2.42,N
24.47316,56.63086,311.71,0.49,0.41,2026-08-26,2138,N21,nominal,2.0NRT,301.34,1.43,N
24.45497,56.55101,315.6,0.5,0.41,2026-08-26,2138,N21,nominal,2.0NRT,301.8,2.09,N
24.51032,54.01865,333.8,0.46,0.47,2026-08-26,2138,N21,nominal,2.0NRT,303.76,2.79,N
24.33014,54.47138,313.49,0.43,0.46,2026-08-26,2138,N21,nominal,2.0NRT,298.76,5.27,N
24.32173,54.47025,316.15,0.43,0.46,2026-08-26,2138,N21,nominal,2.0NRT,304.12,6.35,N
23.55447,58.20202,315.79,0.42,0.37,2026-08-26,2138,N21,nominal,2.0NRT,302.29,1.07,N
23.48367,58.28174,324.46,0.41,0.37,2026-08-26,2138,N21,nominal,2.0NRT,305.04,1.82,N
23.36747,56.27954,313.58,0.5,0.41,2026-08-26,2138,N21,nominal,2.0NRT,301.52,1.25,N
22.65805,59.40621,315.39,0.39,0.36,2026-08-26,2138,N21,nominal,2.0NRT,301.53,1.38,N
23.19163,55.45761,326.85,0.55,0.43,2026-08-26,2138,N21,nominal,2.0NRT,302.94,2.8,N
23.19095,55.46296,312.3,0.55,0.43,2026-08-26,2138,N21,nominal,2.0NRT,301.82,2.8,N
23.31089,54.17511,323.35,0.44,0.46,2026-08-26,2140,N21,nominal,2.0NRT,302.1,5.21,N
23.31039,54.17937,339,0.44,0.46,2026-08-26,2140,N21,nominal,2.0NRT,302.52,5.21,N
23.27999,54.25677,338.63,0.43,0.46,2026-08-26,2140,N21,nominal,2.0NRT,303.29,6.07,N
22.87712,55.92238,330.45,0.51,0.41,2026-08-26,2140,N21,nominal,2.0NRT,301.72,5.16,N
22.87305,55.61599,308.14,0.53,0.42,2026-08-26,2140,N21,nominal,2.0NRT,287.59,2.31,N
22.78292,55.81435,313.68,0.52,0.42,2026-08-26,2140,N21,nominal,2.0NRT,301.1,1.72,N
22.40413,56.9879,327.99,0.45,0.39,2026-08-26,2140,N21,nominal,2.0NRT,300.57,3.12,N
22.4431,56.69929,317.68,0.47,0.39,2026-08-26,2140,N21,nominal,2.0NRT,300.23,1.38,N
22.32953,56.48867,312.46,0.48,0.4,2026-08-26,2140,N21,nominal,2.0NRT,299.34,0.92,N
22.32588,56.48815,331.12,0.48,0.4,2026-08-26,2140,N21,nominal,2.0NRT,300.11,3.14,N
22.32828,56.46981,317.62,0.48,0.4,2026-08-26,2140,N21,nominal,2.0NRT,300.41,1.61,N
21.93713,57.0751,329.43,0.44,0.39,2026-08-26,2140,N21,nominal,2.0NRT,299.12,4.48,N
21.83289,56.67896,327.16,0.46,0.39,2026-08-26,2140,N21,nominal,2.0NRT,300.27,1.58,N
21.61486,56.05951,314.23,0.49,0.4,2026-08-26,2140,N21,nominal,2.0NRT,302.14,1.09,N
21.33296,57.72125,312.58,0.42,0.37,2026-08-26,2140,N21,nominal,2.0NRT,296.26,1.79,N
21.31869,57.72302,323,0.42,0.37,2026-08-26,2140,N21,nominal,2.0NRT,296.81,2.52,N
21.31243,57.74239,324.45,0.42,0.37,2026-08-26,2140,N21,nominal,2.0NRT,296.21,2.92,N
21.31186,57.74637,328.62,0.42,0.37,2026-08-26,2140,N21,nominal,2.0NRT,296.46,2.92,N
21.30449,57.79799,316.37,0.41,0.37,2026-08-26,2140,N21,nominal,2.0NRT,296.42,1.54,N
21.33478,56.69843,331.65,0.45,0.39,2026-08-26,2140,N21,nominal,2.0NRT,300.89,13.74,N
21.33121,56.69788,334.13,0.45,0.39,2026-08-26,2140,N21,nominal,2.0NRT,300.94,9.57,N
21.00323,56.53139,331.82,0.46,0.39,2026-08-26,2140,N21,nominal,2.0NRT,300.28,4.72,N
21.00086,56.53276,330.32,0.46,0.39,2026-08-26,2140,N21,nominal,2.0NRT,300.54,3.33,N
20.38698,55.66125,325.57,0.5,0.41,2026-08-26,2140,N21,nominal,2.0NRT,298.79,3.38,N
20.38512,55.64642,318.31,0.5,0.41,2026-08-26,2140,N21,nominal,2.0NRT,298.74,2.29,N
20.21326,55.71171,324.33,0.49,0.4,2026-08-26,2140,N21,nominal,2.0NRT,298.23,1.99,N
20.02336,56.15047,310.14,0.47,0.39,2026-08-26,2140,N21,nominal,2.0NRT,297.22,1.27,N
19.34899,56.45789,306.22,0.45,0.39,2026-08-26,2140,N21,nominal,2.0NRT,296.09,0.83,N
18.56074,55.86633,312.02,0.46,0.39,2026-08-26,2140,N21,nominal,2.0NRT,295.37,1.21,N
18.55652,55.87017,305.62,0.46,0.39,2026-08-26,2140,N21,nominal,2.0NRT,294.51,0.75,N
18.3211,55.1029,329.26,0.5,0.41,2026-08-26,2140,N21,nominal,2.0NRT,299.34,2.89,N
18.32047,55.10763,309.48,0.5,0.41,2026-08-26,2140,N21,nominal,2.0NRT,298.14,2.89,N
18.02051,54.57018,331.73,0.53,0.42,2026-08-26,2140,N21,nominal,2.0NRT,300.79,22.9,N
18.02178,54.57347,333.44,0.53,0.42,2026-08-26,2140,N21,nominal,2.0NRT,300.39,18.02,N
18.01407,54.57239,333.12,0.53,0.42,2026-08-26,2140,N21,nominal,2.0NRT,304.28,15.12,N
39.88454,66.31026,332.67,0.39,0.36,2026-08-26,2133,N21,nominal,2.0NRT,289.66,3.24,N
39.85498,66.1986,309.25,0.39,0.36,2026-08-26,2133,N21,nominal,2.0NRT,291.86,1.36,N
39.17642,68.61029,297.4,0.45,0.39,2026-08-26,2133,N21,nominal,2.0NRT,283.93,1.1,N
39.18809,65.28788,310.18,0.38,0.36,2026-08-26,2133,N21,nominal,2.0NRT,296.42,1.59,N
39.18061,65.3134,311.32,0.38,0.36,2026-08-26,2133,N21,nominal,2.0NRT,292.51,1.39,N
39.97308,58.93782,305.1,0.57,0.43,2026-08-26,2133,N21,nominal,2.0NRT,292.3,1.28,N
39.43424,62.99265,314.1,0.4,0.37,2026-08-26,2133,N21,nominal,2.0NRT,290.45,0.66,N
38.32554,68.98598,305.39,0.48,0.4,2026-08-26,2133,N21,nominal,2.0NRT,295.23,1.59,N
39.30606,62.97305,306.42,0.4,0.37,2026-08-26,2133,N21,nominal,2.0NRT,292.75,0.94,N
39.28168,63.0484,315.86,0.4,0.37,2026-08-26,2133,N21,nominal,2.0NRT,292.02,1.71,N
39.2511,63.21647,308.02,0.4,0.37,2026-08-26,2133,N21,nominal,2.0NRT,291.41,0.66,N
39.24841,63.21112,311.81,0.4,0.37,2026-08-26,2133,N21,nominal,2.0NRT,292.51,1.16,N
39.25024,63.17379,303.74,0.4,0.37,2026-08-26,2133,N21,nominal,2.0NRT,292.14,0.57,N
39.78239,58.49327,303.25,0.4,0.44,2026-08-26,2133,N21,nominal,2.0NRT,291.98,0.46,N
39.20465,63.25274,302.23,0.4,0.37,2026-08-26,2133,N21,nominal,2.0NRT,291.86,0.5,N
39.19349,63.28304,302.89,0.4,0.37,2026-08-26,2133,N21,nominal,2.0NRT,291.43,0.63,N
39.18448,63.34663,304.53,0.4,0.37,2026-08-26,2133,N21,nominal,2.0NRT,291.03,0.74,N
39.18051,63.35039,304.23,0.39,0.37,2026-08-26,2133,N21,nominal,2.0NRT,292.06,0.84,N
39.15713,63.46639,300.91,0.39,0.36,2026-08-26,2133,N21,nominal,2.0NRT,290.06,0.73,N
